#TYPE AwsService
"ServiceShortName","ServiceName","Actions","ARNFormat","ARNRegex","conditionKeys","HasResource","DocLink"
"cloudshell","AWS CloudShell","[""CreateEnvironment"",""CreateSession"",""DeleteEnvironment"",""GetEnvironmentStatus"",""GetFileDownloadUrls"",""GetFileUploadUrls"",""PutCredentials"",""StartEnvironment"",""StopEnvironment""]","arn:${Partition}:cloudshell:${Region}:${Account}:environment/${EnvironmentId}","^arn:${Partition}:cloudshell:${Region}:${Account}:environment/.+?","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscloudshell.html"
"cloudtrail","AWS CloudTrail","[""AddTags"",""CancelQuery"",""CreateEventDataStore"",""CreateTrail"",""DeleteEventDataStore"",""DeleteTrail"",""DescribeQuery"",""DescribeTrails"",""GetEventDataStore"",""GetEventSelectors"",""GetInsightSelectors"",""GetQueryResults"",""GetTrail"",""GetTrailStatus"",""ListEventDataStores"",""ListPublicKeys"",""ListQueries"",""ListTags"",""ListTrails"",""LookupEvents"",""PutEventSelectors"",""PutInsightSelectors"",""RemoveTags"",""RestoreEventDataStore"",""StartLogging"",""StartQuery"",""StopLogging"",""UpdateEventDataStore"",""UpdateTrail""]","arn:aws:cloudtrail:${Region}:${Account}:${Resource}","^arn:aws:cloudtrail:.+:[0-9]+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscloudtrail.html"
"rum","AWS CloudWatch RUM","[""CreateAppMonitor"",""DeleteAppMonitor"",""GetAppMonitor"",""GetAppMonitorData"",""ListAppMonitors"",""ListTagsForResource"",""PutRumEvents"",""TagResource"",""UntagResource"",""UpdateAppMonitor""]","arn:${Partition}:rum:${Region}:${Account}:appmonitor/${Name}","^arn:${Partition}:rum:${Region}:${Account}:appmonitor/.+?","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscloudwatchrum.html"
"codeartifact","AWS CodeArtifact","[""AssociateExternalConnection"",""AssociateWithDownstreamRepository"",""CopyPackageVersions"",""CreateDomain"",""CreateRepository"",""DeleteDomain"",""DeleteDomainPermissionsPolicy"",""DeletePackageVersions"",""DeleteRepository"",""DeleteRepositoryPermissionsPolicy"",""DescribeDomain"",""DescribePackageVersion"",""DescribeRepository"",""DisassociateExternalConnection"",""DisposePackageVersions"",""GetAuthorizationToken"",""GetDomainPermissionsPolicy"",""GetPackageVersionAsset"",""GetPackageVersionReadme"",""GetRepositoryEndpoint"",""GetRepositoryPermissionsPolicy"",""ListDomains"",""ListPackageVersionAssets"",""ListPackageVersionDependencies"",""ListPackageVersions"",""ListPackages"",""ListRepositories"",""ListRepositoriesInDomain"",""ListTagsForResource"",""PublishPackageVersion"",""PutDomainPermissionsPolicy"",""PutPackageMetadata"",""PutRepositoryPermissionsPolicy"",""ReadFromRepository"",""TagResource"",""UntagResource"",""UpdatePackageVersionsStatus"",""UpdateRepository""]","arn:${Partition}:codeartifact:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:${Partition}:codeartifact:.+:[0-9]+:.+/.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodeartifact.html"
"codebuild","AWS CodeBuild","[""BatchDeleteBuilds"",""BatchGetBuildBatches"",""BatchGetBuilds"",""BatchGetProjects"",""BatchGetReportGroups"",""BatchGetReports"",""BatchPutCodeCoverages"",""BatchPutTestCases"",""CreateProject"",""CreateReport"",""CreateReportGroup"",""CreateWebhook"",""DeleteBuildBatch"",""DeleteOAuthToken"",""DeleteProject"",""DeleteReport"",""DeleteReportGroup"",""DeleteResourcePolicy"",""DeleteSourceCredentials"",""DeleteWebhook"",""DescribeCodeCoverages"",""DescribeTestCases"",""GetReportGroupTrend"",""GetResourcePolicy"",""ImportSourceCredentials"",""InvalidateProjectCache"",""ListBuildBatches"",""ListBuildBatchesForProject"",""ListBuilds"",""ListBuildsForProject"",""ListConnectedOAuthAccounts"",""ListCuratedEnvironmentImages"",""ListProjects"",""ListReportGroups"",""ListReports"",""ListReportsForReportGroup"",""ListRepositories"",""ListSharedProjects"",""ListSharedReportGroups"",""ListSourceCredentials"",""PersistOAuthToken"",""PutResourcePolicy"",""RetryBuild"",""RetryBuildBatch"",""StartBuild"",""StartBuildBatch"",""StopBuild"",""StopBuildBatch"",""UpdateProject"",""UpdateProjectVisibility"",""UpdateReport"",""UpdateReportGroup"",""UpdateWebhook""]","arn:${Partition}:codebuild:${Region}:${Account}:build/${BuildId}","^arn:${Partition}:codebuild:.+:[0-9]+:.+/.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodebuild.html"
"codecommit","AWS CodeCommit","[""AssociateApprovalRuleTemplateWithRepository"",""BatchAssociateApprovalRuleTemplateWithRepositories"",""BatchDescribeMergeConflicts"",""BatchDisassociateApprovalRuleTemplateFromRepositories"",""BatchGetCommits"",""BatchGetPullRequests"",""BatchGetRepositories"",""CancelUploadArchive"",""CreateApprovalRuleTemplate"",""CreateBranch"",""CreateCommit"",""CreatePullRequest"",""CreatePullRequestApprovalRule"",""CreateRepository"",""CreateUnreferencedMergeCommit"",""DeleteApprovalRuleTemplate"",""DeleteBranch"",""DeleteCommentContent"",""DeleteFile"",""DeletePullRequestApprovalRule"",""DeleteRepository"",""DescribeMergeConflicts"",""DescribePullRequestEvents"",""DisassociateApprovalRuleTemplateFromRepository"",""EvaluatePullRequestApprovalRules"",""GetApprovalRuleTemplate"",""GetBlob"",""GetBranch"",""GetComment"",""GetCommentReactions"",""GetCommentsForComparedCommit"",""GetCommentsForPullRequest"",""GetCommit"",""GetCommitHistory"",""GetCommitsFromMergeBase"",""GetDifferences"",""GetFile"",""GetFolder"",""GetMergeCommit"",""GetMergeConflicts"",""GetMergeOptions"",""GetObjectIdentifier"",""GetPullRequest"",""GetPullRequestApprovalStates"",""GetPullRequestOverrideState"",""GetReferences"",""GetRepository"",""GetRepositoryTriggers"",""GetTree"",""GetUploadArchiveStatus"",""GitPull"",""GitPush"",""ListApprovalRuleTemplates"",""ListAssociatedApprovalRuleTemplatesForRepository"",""ListBranches"",""ListPullRequests"",""ListRepositories"",""ListRepositoriesForApprovalRuleTemplate"",""ListTagsForResource"",""MergeBranchesByFastForward"",""MergeBranchesBySquash"",""MergeBranchesByThreeWay"",""MergePullRequestByFastForward"",""MergePullRequestBySquash"",""MergePullRequestByThreeWay"",""OverridePullRequestApprovalRules"",""PostCommentForComparedCommit"",""PostCommentForPullRequest"",""PostCommentReply"",""PutCommentReaction"",""PutFile"",""PutRepositoryTriggers"",""TagResource"",""TestRepositoryTriggers"",""UntagResource"",""UpdateApprovalRuleTemplateContent"",""UpdateApprovalRuleTemplateDescription"",""UpdateApprovalRuleTemplateName"",""UpdateComment"",""UpdateDefaultBranch"",""UpdatePullRequestApprovalRuleContent"",""UpdatePullRequestApprovalState"",""UpdatePullRequestDescription"",""UpdatePullRequestStatus"",""UpdatePullRequestTitle"",""UpdateRepositoryDescription"",""UpdateRepositoryName"",""UploadArchive""]","arn:aws:codecommit:<region>:<account_ID>:<repository_name>","^arn:aws:codecommit:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""codecommit:References""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodecommit.html"
"codedeploy","AWS CodeDeploy","[""AddTagsToOnPremisesInstances"",""BatchGetApplicationRevisions"",""BatchGetApplications"",""BatchGetDeploymentGroups"",""BatchGetDeploymentInstances"",""BatchGetDeploymentTargets"",""BatchGetDeployments"",""BatchGetOnPremisesInstances"",""ContinueDeployment"",""CreateApplication"",""CreateCloudFormationDeployment"",""CreateDeployment"",""CreateDeploymentConfig"",""CreateDeploymentGroup"",""DeleteApplication"",""DeleteDeploymentConfig"",""DeleteDeploymentGroup"",""DeleteGitHubAccountToken"",""DeleteResourcesByExternalId"",""DeregisterOnPremisesInstance"",""GetApplication"",""GetApplicationRevision"",""GetDeployment"",""GetDeploymentConfig"",""GetDeploymentGroup"",""GetDeploymentInstance"",""GetDeploymentTarget"",""GetOnPremisesInstance"",""ListApplicationRevisions"",""ListApplications"",""ListDeploymentConfigs"",""ListDeploymentGroups"",""ListDeploymentInstances"",""ListDeploymentTargets"",""ListDeployments"",""ListGitHubAccountTokenNames"",""ListOnPremisesInstances"",""ListTagsForResource"",""PutLifecycleEventHookExecutionStatus"",""RegisterApplicationRevision"",""RegisterOnPremisesInstance"",""RemoveTagsFromOnPremisesInstances"",""SkipWaitTimeForInstanceTermination"",""StopDeployment"",""TagResource"",""UntagResource"",""UpdateApplication"",""UpdateDeploymentGroup""]","arn:aws:codedeploy:region:account:resource-type:resource-specifier","^arn:aws:codedeploy:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodedeploy.html"
"codedeploy-commands-secure","AWS CodeDeploy secure host commands service","[""GetDeploymentSpecification"",""PollHostCommand"",""PutHostCommandAcknowledgement"",""PutHostCommandComplete""]","","","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodedeploysecurehostcommandsservice.html"
"codepipeline","AWS CodePipeline","[""AcknowledgeJob"",""AcknowledgeThirdPartyJob"",""CreateCustomActionType"",""CreatePipeline"",""DeleteCustomActionType"",""DeletePipeline"",""DeleteWebhook"",""DeregisterWebhookWithThirdParty"",""DisableStageTransition"",""EnableStageTransition"",""GetActionType"",""GetJobDetails"",""GetPipeline"",""GetPipelineExecution"",""GetPipelineState"",""GetThirdPartyJobDetails"",""ListActionExecutions"",""ListActionTypes"",""ListPipelineExecutions"",""ListPipelines"",""ListTagsForResource"",""ListWebhooks"",""PollForJobs"",""PollForThirdPartyJobs"",""PutActionRevision"",""PutApprovalResult"",""PutJobFailureResult"",""PutJobSuccessResult"",""PutThirdPartyJobFailureResult"",""PutThirdPartyJobSuccessResult"",""PutWebhook"",""RegisterWebhookWithThirdParty"",""RetryStageExecution"",""StartPipelineExecution"",""StopPipelineExecution"",""TagResource"",""UntagResource"",""UpdateActionType"",""UpdatePipeline""]","arn:aws:codepipeline:${Region}:${Account}:${PathToPipelineResource}","^arn:aws:codepipeline:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodepipeline.html"
"codestar","AWS CodeStar","[""AssociateTeamMember"",""CreateProject"",""CreateUserProfile"",""DeleteExtendedAccess"",""DeleteProject"",""DeleteUserProfile"",""DescribeProject"",""DescribeUserProfile"",""DisassociateTeamMember"",""GetExtendedAccess"",""ListProjects"",""ListResources"",""ListTagsForProject"",""ListTeamMembers"",""ListUserProfiles"",""PutExtendedAccess"",""TagProject"",""UntagProject"",""UpdateProject"",""UpdateTeamMember"",""UpdateUserProfile"",""VerifyServiceRole""]","arn:aws:codestar:<region>:<account_ID>:<resource_type>/<resource_id>","^arn:aws:codestar:.+:[0-9]+:project/.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""iam:ResourceTag/${TagKey}""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodestar.html"
"codestar-connections","AWS CodeStar Connections","[""CreateConnection"",""CreateHost"",""DeleteConnection"",""DeleteHost"",""GetConnection"",""GetHost"",""GetIndividualAccessToken"",""GetInstallationUrl"",""ListConnections"",""ListHosts"",""ListInstallationTargets"",""ListTagsForResource"",""PassConnection"",""RegisterAppCode"",""StartAppRegistrationHandshake"",""StartOAuthHandshake"",""TagResource"",""UntagResource"",""UpdateConnectionInstallation"",""UpdateHost"",""UseConnection""]","arn:aws:codestar-connections:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:codestar-connections:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""codestar-connections:BranchName"",""codestar-connections:FullRepositoryId"",""codestar-connections:HostArn"",""codestar-connections:InstallationId"",""codestar-connections:OwnerId"",""codestar-connections:PassedToService"",""codestar-connections:ProviderAction"",""codestar-connections:ProviderPermissionsRequired"",""codestar-connections:ProviderType"",""codestar-connections:ProviderTypeFilter"",""codestar-connections:RepositoryName""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodestarconnections.html"
"codestar-notifications","AWS CodeStar Notifications","[""CreateNotificationRule"",""DeleteNotificationRule"",""DeleteTarget"",""DescribeNotificationRule"",""ListEventTypes"",""ListNotificationRules"",""ListTagsForResource"",""ListTargets"",""Subscribe"",""TagResource"",""Unsubscribe"",""UntagResource"",""UpdateNotificationRule""]","arn:aws:codestar-notifications:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:codestar-notifications:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""codestar-notifications:NotificationsForResource""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodestarnotifications.html"
"compute-optimizer","AWS Compute Optimizer","[""DeleteRecommendationPreferences"",""DescribeRecommendationExportJobs"",""ExportAutoScalingGroupRecommendations"",""ExportEBSVolumeRecommendations"",""ExportEC2InstanceRecommendations"",""ExportLambdaFunctionRecommendations"",""GetAutoScalingGroupRecommendations"",""GetEBSVolumeRecommendations"",""GetEC2InstanceRecommendations"",""GetEC2RecommendationProjectedMetrics"",""GetEffectiveRecommendationPreferences"",""GetEnrollmentStatus"",""GetEnrollmentStatusesForOrganization"",""GetLambdaFunctionRecommendations"",""GetRecommendationPreferences"",""GetRecommendationSummaries"",""PutRecommendationPreferences"",""UpdateEnrollmentStatus""]","","","""compute-optimizer:ResourceType""","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscomputeoptimizer.html"
"config","AWS Config","[""BatchGetAggregateResourceConfig"",""BatchGetResourceConfig"",""DeleteAggregationAuthorization"",""DeleteConfigRule"",""DeleteConfigurationAggregator"",""DeleteConfigurationRecorder"",""DeleteConformancePack"",""DeleteDeliveryChannel"",""DeleteEvaluationResults"",""DeleteOrganizationConfigRule"",""DeleteOrganizationConformancePack"",""DeletePendingAggregationRequest"",""DeleteRemediationConfiguration"",""DeleteRemediationExceptions"",""DeleteResourceConfig"",""DeleteRetentionConfiguration"",""DeleteStoredQuery"",""DeliverConfigSnapshot"",""DescribeAggregateComplianceByConfigRules"",""DescribeAggregateComplianceByConformancePacks"",""DescribeAggregationAuthorizations"",""DescribeComplianceByConfigRule"",""DescribeComplianceByResource"",""DescribeConfigRuleEvaluationStatus"",""DescribeConfigRules"",""DescribeConfigurationAggregatorSourcesStatus"",""DescribeConfigurationAggregators"",""DescribeConfigurationRecorderStatus"",""DescribeConfigurationRecorders"",""DescribeConformancePackCompliance"",""DescribeConformancePackStatus"",""DescribeConformancePacks"",""DescribeDeliveryChannelStatus"",""DescribeDeliveryChannels"",""DescribeOrganizationConfigRuleStatuses"",""DescribeOrganizationConfigRules"",""DescribeOrganizationConformancePackStatuses"",""DescribeOrganizationConformancePacks"",""DescribePendingAggregationRequests"",""DescribeRemediationConfigurations"",""DescribeRemediationExceptions"",""DescribeRemediationExecutionStatus"",""DescribeRetentionConfigurations"",""GetAggregateComplianceDetailsByConfigRule"",""GetAggregateConfigRuleComplianceSummary"",""GetAggregateConformancePackComplianceSummary"",""GetAggregateDiscoveredResourceCounts"",""GetAggregateResourceConfig"",""GetComplianceDetailsByConfigRule"",""GetComplianceDetailsByResource"",""GetComplianceSummaryByConfigRule"",""GetComplianceSummaryByResourceType"",""GetConformancePackComplianceDetails"",""GetConformancePackComplianceSummary"",""GetDiscoveredResourceCounts"",""GetOrganizationConfigRuleDetailedStatus"",""GetOrganizationConformancePackDetailedStatus"",""GetResourceConfigHistory"",""GetStoredQuery"",""ListAggregateDiscoveredResources"",""ListDiscoveredResources"",""ListStoredQueries"",""ListTagsForResource"",""PutAggregationAuthorization"",""PutConfigRule"",""PutConfigurationAggregator"",""PutConfigurationRecorder"",""PutConformancePack"",""PutDeliveryChannel"",""PutEvaluations"",""PutExternalEvaluation"",""PutOrganizationConfigRule"",""PutOrganizationConformancePack"",""PutRemediationConfigurations"",""PutRemediationExceptions"",""PutResourceConfig"",""PutRetentionConfiguration"",""PutStoredQuery"",""SelectAggregateResourceConfig"",""SelectResourceConfig"",""StartConfigRulesEvaluation"",""StartConfigurationRecorder"",""StartRemediationExecution"",""StopConfigurationRecorder"",""TagResource"",""UntagResource""]","arn:${Partition}:config:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:${Partition}:config:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconfig.html"
"awsconnector","AWS Connector Service","[""GetConnectorHealth"",""RegisterConnector"",""ValidateConnectorId""]","arn:aws:<serviceName>:<region>:<account-id>:<resource-type>/<resource_name>","^arn:aws:<serviceName>:.+:.+:.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconnectorservice.html"
"controltower","AWS Control Tower","[""CreateManagedAccount"",""DeregisterManagedAccount"",""DeregisterOrganizationalUnit"",""DescribeAccountFactoryConfig"",""DescribeCoreService"",""DescribeGuardrail"",""DescribeGuardrailForTarget"",""DescribeManagedAccount"",""DescribeManagedOrganizationalUnit"",""DescribeSingleSignOn"",""DisableGuardrail"",""EnableGuardrail"",""GetAvailableUpdates"",""GetGuardrailComplianceStatus"",""GetHomeRegion"",""GetLandingZoneStatus"",""ListDirectoryGroups"",""ListEnabledGuardrails"",""ListGuardrailViolations"",""ListGuardrails"",""ListGuardrailsForTarget"",""ListManagedAccounts"",""ListManagedAccountsForGuardrail"",""ListManagedAccountsForParent"",""ListManagedOrganizationalUnits"",""ListManagedOrganizationalUnitsForGuardrail"",""ManageOrganizationalUnit"",""SetupLandingZone"",""UpdateAccountFactoryConfig""]","arn:aws:controltower:<region>:<account-id>:<resource-type>/<resource_name>","^arn:aws:controltower:.+:.+:.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscontroltower.html"
"cur","AWS Cost and Usage Report","[""DeleteReportDefinition"",""DescribeReportDefinitions"",""ModifyReportDefinition"",""PutReportDefinition""]","arn:aws:cur:<region>:<account_ID>:definition/<reportname>","^arn:aws:cur:.+:.+:.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscostandusagereport.html"
