#TYPE AwsService
"ServiceShortName","ServiceName","Actions","ARNFormat","ARNRegex","conditionKeys","HasResource","DocLink"
"chime","Amazon Chime","[""AcceptDelegate"",""ActivateUsers"",""AddDomain"",""AddOrUpdateGroups"",""AssociateChannelFlow"",""AssociatePhoneNumberWithUser"",""AssociatePhoneNumbersWithVoiceConnector"",""AssociatePhoneNumbersWithVoiceConnectorGroup"",""AssociateSigninDelegateGroupsWithAccount"",""AuthorizeDirectory"",""BatchCreateAttendee"",""BatchCreateChannelMembership"",""BatchCreateRoomMembership"",""BatchDeletePhoneNumber"",""BatchSuspendUser"",""BatchUnsuspendUser"",""BatchUpdateAttendeeCapabilitiesExcept"",""BatchUpdatePhoneNumber"",""BatchUpdateUser"",""ChannelFlowCallback"",""Connect"",""ConnectDirectory"",""CreateAccount"",""CreateApiKey"",""CreateAppInstance"",""CreateAppInstanceAdmin"",""CreateAppInstanceBot"",""CreateAppInstanceUser"",""CreateAttendee"",""CreateBot"",""CreateCDRBucket"",""CreateChannel"",""CreateChannelBan"",""CreateChannelFlow"",""CreateChannelMembership"",""CreateChannelModerator"",""CreateMediaCapturePipeline"",""CreateMediaConcatenationPipeline"",""CreateMediaInsightsPipeline"",""CreateMediaInsightsPipelineConfiguration"",""CreateMediaLiveConnectorPipeline"",""CreateMediaPipelineKinesisVideoStreamPool"",""CreateMediaStreamPipeline"",""CreateMeeting"",""CreateMeetingDialOut"",""CreateMeetingWithAttendees"",""CreatePhoneNumberOrder"",""CreateProxySession"",""CreateRoom"",""CreateRoomMembership"",""CreateSipMediaApplication"",""CreateSipMediaApplicationCall"",""CreateSipRule"",""CreateUser"",""CreateVoiceConnector"",""CreateVoiceConnectorGroup"",""CreateVoiceProfile"",""CreateVoiceProfileDomain"",""DeleteAccount"",""DeleteAccountOpenIdConfig"",""DeleteApiKey"",""DeleteAppInstance"",""DeleteAppInstanceAdmin"",""DeleteAppInstanceBot"",""DeleteAppInstanceStreamingConfigurations"",""DeleteAppInstanceUser"",""DeleteAttendee"",""DeleteCDRBucket"",""DeleteChannel"",""DeleteChannelBan"",""DeleteChannelFlow"",""DeleteChannelMembership"",""DeleteChannelMessage"",""DeleteChannelModerator"",""DeleteDelegate"",""DeleteDomain"",""DeleteEventsConfiguration"",""DeleteGroups"",""DeleteMediaCapturePipeline"",""DeleteMediaInsightsPipelineConfiguration"",""DeleteMediaPipeline"",""DeleteMediaPipelineKinesisVideoStreamPool"",""DeleteMeeting"",""DeleteMessagingStreamingConfigurations"",""DeletePhoneNumber"",""DeleteProxySession"",""DeleteRoom"",""DeleteRoomMembership"",""DeleteSipMediaApplication"",""DeleteSipRule"",""DeleteVoiceConnector"",""DeleteVoiceConnectorEmergencyCallingConfiguration"",""DeleteVoiceConnectorGroup"",""DeleteVoiceConnectorOrigination"",""DeleteVoiceConnectorProxy"",""DeleteVoiceConnectorStreamingConfiguration"",""DeleteVoiceConnectorTermination"",""DeleteVoiceConnectorTerminationCredentials"",""DeleteVoiceProfile"",""DeleteVoiceProfileDomain"",""DeregisterAppInstanceUserEndpoint"",""DescribeAppInstance"",""DescribeAppInstanceAdmin"",""DescribeAppInstanceBot"",""DescribeAppInstanceUser"",""DescribeAppInstanceUserEndpoint"",""DescribeChannel"",""DescribeChannelBan"",""DescribeChannelFlow"",""DescribeChannelMembership"",""DescribeChannelMembershipForAppInstanceUser"",""DescribeChannelModeratedByAppInstanceUser"",""DescribeChannelModerator"",""DisassociateChannelFlow"",""DisassociatePhoneNumberFromUser"",""DisassociatePhoneNumbersFromVoiceConnector"",""DisassociatePhoneNumbersFromVoiceConnectorGroup"",""DisassociateSigninDelegateGroupsFromAccount"",""DisconnectDirectory"",""GetAccount"",""GetAccountResource"",""GetAccountSettings"",""GetAccountWithOpenIdConfig"",""GetAppInstanceRetentionSettings"",""GetAppInstanceStreamingConfigurations"",""GetAttendee"",""GetBot"",""GetCDRBucket"",""GetChannelMembershipPreferences"",""GetChannelMessage"",""GetChannelMessageStatus"",""GetDomain"",""GetEventsConfiguration"",""GetGlobalSettings"",""GetMediaCapturePipeline"",""GetMediaInsightsPipelineConfiguration"",""GetMediaPipeline"",""GetMediaPipelineKinesisVideoStreamPool"",""GetMeeting"",""GetMeetingDetail"",""GetMessagingSessionEndpoint"",""GetMessagingStreamingConfigurations"",""GetPhoneNumber"",""GetPhoneNumberOrder"",""GetPhoneNumberSettings"",""GetProxySession"",""GetRetentionSettings"",""GetRoom"",""GetSipMediaApplication"",""GetSipMediaApplicationAlexaSkillConfiguration"",""GetSipMediaApplicationLoggingConfiguration"",""GetSipRule"",""GetSpeakerSearchTask"",""GetTelephonyLimits"",""GetUser"",""GetUserActivityReportData"",""GetUserByEmail"",""GetUserSettings"",""GetVoiceConnector"",""GetVoiceConnectorEmergencyCallingConfiguration"",""GetVoiceConnectorGroup"",""GetVoiceConnectorLoggingConfiguration"",""GetVoiceConnectorOrigination"",""GetVoiceConnectorProxy"",""GetVoiceConnectorStreamingConfiguration"",""GetVoiceConnectorTermination"",""GetVoiceConnectorTerminationHealth"",""GetVoiceProfile"",""GetVoiceProfileDomain"",""GetVoiceToneAnalysisTask"",""InviteDelegate"",""InviteUsers"",""InviteUsersFromProvider"",""ListAccountUsageReportData"",""ListAccounts"",""ListApiKeys"",""ListAppInstanceAdmins"",""ListAppInstanceBots"",""ListAppInstanceUserEndpoints"",""ListAppInstanceUsers"",""ListAppInstances"",""ListAttendeeTags"",""ListAttendees"",""ListAvailableVoiceConnectorRegions"",""ListBots"",""ListCDRBucket"",""ListCallingRegions"",""ListChannelBans"",""ListChannelFlows"",""ListChannelMemberships"",""ListChannelMembershipsForAppInstanceUser"",""ListChannelMessages"",""ListChannelModerators"",""ListChannels"",""ListChannelsAssociatedWithChannelFlow"",""ListChannelsModeratedByAppInstanceUser"",""ListDelegates"",""ListDirectories"",""ListDomains"",""ListGroups"",""ListMediaCapturePipelines"",""ListMediaInsightsPipelineConfigurations"",""ListMediaPipelineKinesisVideoStreamPools"",""ListMediaPipelines"",""ListMeetingEvents"",""ListMeetingTags"",""ListMeetings"",""ListMeetingsReportData"",""ListPhoneNumberOrders"",""ListPhoneNumbers"",""ListProxySessions"",""ListRoomMemberships"",""ListRooms"",""ListSipMediaApplications"",""ListSipRules"",""ListSubChannels"",""ListSupportedPhoneNumberCountries"",""ListTagsForResource"",""ListUsers"",""ListVoiceConnectorGroups"",""ListVoiceConnectorTerminationCredentials"",""ListVoiceConnectors"",""ListVoiceProfileDomains"",""ListVoiceProfiles"",""LogoutUser"",""PutAppInstanceRetentionSettings"",""PutAppInstanceStreamingConfigurations"",""PutAppInstanceUserExpirationSettings"",""PutChannelExpirationSettings"",""PutChannelMembershipPreferences"",""PutEventsConfiguration"",""PutMessagingStreamingConfigurations"",""PutRetentionSettings"",""PutSipMediaApplicationAlexaSkillConfiguration"",""PutSipMediaApplicationLoggingConfiguration"",""PutVoiceConnectorEmergencyCallingConfiguration"",""PutVoiceConnectorLoggingConfiguration"",""PutVoiceConnectorOrigination"",""PutVoiceConnectorProxy"",""PutVoiceConnectorStreamingConfiguration"",""PutVoiceConnectorTermination"",""PutVoiceConnectorTerminationCredentials"",""RedactChannelMessage"",""RedactConversationMessage"",""RedactRoomMessage"",""RegenerateSecurityToken"",""RegisterAppInstanceUserEndpoint"",""RenameAccount"",""RenewDelegate"",""ResetAccountResource"",""ResetPersonalPIN"",""RestorePhoneNumber"",""RetrieveDataExports"",""SearchAvailablePhoneNumbers"",""SearchChannels"",""SendChannelMessage"",""StartDataExport"",""StartMeetingTranscription"",""StartSpeakerSearchTask"",""StartVoiceToneAnalysisTask"",""StopMeetingTranscription"",""StopSpeakerSearchTask"",""StopVoiceToneAnalysisTask"",""SubmitSupportRequest"",""SuspendUsers"",""TagAttendee"",""TagMeeting"",""TagResource"",""UnauthorizeDirectory"",""UntagAttendee"",""UntagMeeting"",""UntagResource"",""UpdateAccount"",""UpdateAccountOpenIdConfig"",""UpdateAccountResource"",""UpdateAccountSettings"",""UpdateAppInstance"",""UpdateAppInstanceBot"",""UpdateAppInstanceUser"",""UpdateAppInstanceUserEndpoint"",""UpdateAttendeeCapabilities"",""UpdateBot"",""UpdateCDRSettings"",""UpdateChannel"",""UpdateChannelFlow"",""UpdateChannelMessage"",""UpdateChannelReadMarker"",""UpdateGlobalSettings"",""UpdateMediaInsightsPipelineConfiguration"",""UpdateMediaInsightsPipelineStatus"",""UpdateMediaPipelineKinesisVideoStreamPool"",""UpdatePhoneNumber"",""UpdatePhoneNumberSettings"",""UpdateProxySession"",""UpdateRoom"",""UpdateRoomMembership"",""UpdateSipMediaApplication"",""UpdateSipMediaApplicationCall"",""UpdateSipRule"",""UpdateSupportedLicenses"",""UpdateUser"",""UpdateUserLicenses"",""UpdateUserSettings"",""UpdateVoiceConnector"",""UpdateVoiceConnectorGroup"",""UpdateVoiceProfile"",""UpdateVoiceProfileDomain"",""ValidateAccountResource"",""ValidateE911Address""]","arn:aws:chime:${Region}:${Account}:${ResourceType}/${ResourceID}","^arn:aws:chime:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonchime.html"
"clouddirectory","Amazon Cloud Directory","[""AddFacetToObject"",""ApplySchema"",""AttachObject"",""AttachPolicy"",""AttachToIndex"",""AttachTypedLink"",""BatchRead"",""BatchWrite"",""CreateDirectory"",""CreateFacet"",""CreateIndex"",""CreateObject"",""CreateSchema"",""CreateTypedLinkFacet"",""DeleteDirectory"",""DeleteFacet"",""DeleteObject"",""DeleteSchema"",""DeleteTypedLinkFacet"",""DetachFromIndex"",""DetachObject"",""DetachPolicy"",""DetachTypedLink"",""DisableDirectory"",""EnableDirectory"",""GetAppliedSchemaVersion"",""GetDirectory"",""GetFacet"",""GetLinkAttributes"",""GetObjectAttributes"",""GetObjectInformation"",""GetSchemaAsJson"",""GetTypedLinkFacetInformation"",""ListAppliedSchemaArns"",""ListAttachedIndices"",""ListDevelopmentSchemaArns"",""ListDirectories"",""ListFacetAttributes"",""ListFacetNames"",""ListIncomingTypedLinks"",""ListIndex"",""ListManagedSchemaArns"",""ListObjectAttributes"",""ListObjectChildren"",""ListObjectParentPaths"",""ListObjectParents"",""ListObjectPolicies"",""ListOutgoingTypedLinks"",""ListPolicyAttachments"",""ListPublishedSchemaArns"",""ListTagsForResource"",""ListTypedLinkFacetAttributes"",""ListTypedLinkFacetNames"",""LookupPolicy"",""PublishSchema"",""PutSchemaFromJson"",""RemoveFacetFromObject"",""TagResource"",""UntagResource"",""UpdateFacet"",""UpdateLinkAttributes"",""UpdateObjectAttributes"",""UpdateSchema"",""UpdateTypedLinkFacet"",""UpgradeAppliedSchema"",""UpgradePublishedSchema""]","arn:aws:clouddirectory::${Region}:${Account}:${RelativeId}","^arn:aws:clouddirectory:.+:[0-9]+:(directory|schema)/.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonclouddirectory.html"
"cloudfront","Amazon CloudFront","[""AssociateAlias"",""CopyDistribution"",""CreateCachePolicy"",""CreateCloudFrontOriginAccessIdentity"",""CreateContinuousDeploymentPolicy"",""CreateDistribution"",""CreateFieldLevelEncryptionConfig"",""CreateFieldLevelEncryptionProfile"",""CreateFunction"",""CreateInvalidation"",""CreateKeyGroup"",""CreateKeyValueStore"",""CreateMonitoringSubscription"",""CreateOriginAccessControl"",""CreateOriginRequestPolicy"",""CreatePublicKey"",""CreateRealtimeLogConfig"",""CreateResponseHeadersPolicy"",""CreateSavingsPlan"",""CreateStreamingDistribution"",""CreateStreamingDistributionWithTags"",""DeleteCachePolicy"",""DeleteCloudFrontOriginAccessIdentity"",""DeleteContinuousDeploymentPolicy"",""DeleteDistribution"",""DeleteFieldLevelEncryptionConfig"",""DeleteFieldLevelEncryptionProfile"",""DeleteFunction"",""DeleteKeyGroup"",""DeleteKeyValueStore"",""DeleteMonitoringSubscription"",""DeleteOriginAccessControl"",""DeleteOriginRequestPolicy"",""DeletePublicKey"",""DeleteRealtimeLogConfig"",""DeleteResponseHeadersPolicy"",""DeleteStreamingDistribution"",""DescribeFunction"",""DescribeKeyValueStore"",""GetCachePolicy"",""GetCachePolicyConfig"",""GetCloudFrontOriginAccessIdentity"",""GetCloudFrontOriginAccessIdentityConfig"",""GetContinuousDeploymentPolicy"",""GetContinuousDeploymentPolicyConfig"",""GetDistribution"",""GetDistributionConfig"",""GetFieldLevelEncryption"",""GetFieldLevelEncryptionConfig"",""GetFieldLevelEncryptionProfile"",""GetFieldLevelEncryptionProfileConfig"",""GetFunction"",""GetInvalidation"",""GetKeyGroup"",""GetKeyGroupConfig"",""GetMonitoringSubscription"",""GetOriginAccessControl"",""GetOriginAccessControlConfig"",""GetOriginRequestPolicy"",""GetOriginRequestPolicyConfig"",""GetPublicKey"",""GetPublicKeyConfig"",""GetRealtimeLogConfig"",""GetResponseHeadersPolicy"",""GetResponseHeadersPolicyConfig"",""GetSavingsPlan"",""GetStreamingDistribution"",""GetStreamingDistributionConfig"",""ListCachePolicies"",""ListCloudFrontOriginAccessIdentities"",""ListConflictingAliases"",""ListContinuousDeploymentPolicies"",""ListDistributions"",""ListDistributionsByCachePolicyId"",""ListDistributionsByKeyGroup"",""ListDistributionsByLambdaFunction"",""ListDistributionsByOriginRequestPolicyId"",""ListDistributionsByRealtimeLogConfig"",""ListDistributionsByResponseHeadersPolicyId"",""ListDistributionsByWebACLId"",""ListFieldLevelEncryptionConfigs"",""ListFieldLevelEncryptionProfiles"",""ListFunctions"",""ListInvalidations"",""ListKeyGroups"",""ListKeyValueStores"",""ListOriginAccessControls"",""ListOriginRequestPolicies"",""ListPublicKeys"",""ListRateCards"",""ListRealtimeLogConfigs"",""ListResponseHeadersPolicies"",""ListSavingsPlans"",""ListStreamingDistributions"",""ListTagsForResource"",""ListUsages"",""PublishFunction"",""TagResource"",""TestFunction"",""UntagResource"",""UpdateCachePolicy"",""UpdateCloudFrontOriginAccessIdentity"",""UpdateContinuousDeploymentPolicy"",""UpdateDistribution"",""UpdateDistributionWithStagingConfig"",""UpdateFieldLevelEncryptionConfig"",""UpdateFieldLevelEncryptionProfile"",""UpdateFunction"",""UpdateKeyGroup"",""UpdateKeyValueStore"",""UpdateOriginAccessControl"",""UpdateOriginRequestPolicy"",""UpdatePublicKey"",""UpdateRealtimeLogConfig"",""UpdateResponseHeadersPolicy"",""UpdateSavingsPlan"",""UpdateStreamingDistribution""]","arn:aws:cloudfront:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:cloudfront:.+:[0-9]+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudfront.html"
"cloudfront-keyvaluestore","Amazon CloudFront KeyValueStore","[""DeleteKey"",""DescribeKeyValueStore"",""GetKey"",""ListKeys"",""PutKey"",""UpdateKeys""]","arn:aws:cloudfront:${Region}:${Account}:key-value-store/${ResourceId}","^arn:aws:cloudfront:.+:[0-9]+:.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudfrontkeyvaluestore.html"
"cloudsearch","Amazon CloudSearch","[""AddTags"",""BuildSuggesters"",""CreateDomain"",""DefineAnalysisScheme"",""DefineExpression"",""DefineIndexField"",""DefineSuggester"",""DeleteAnalysisScheme"",""DeleteDomain"",""DeleteExpression"",""DeleteIndexField"",""DeleteSuggester"",""DescribeAnalysisSchemes"",""DescribeAvailabilityOptions"",""DescribeDomainEndpointOptions"",""DescribeDomains"",""DescribeExpressions"",""DescribeIndexFields"",""DescribeScalingParameters"",""DescribeServiceAccessPolicies"",""DescribeSuggesters"",""IndexDocuments"",""ListDomainNames"",""ListTags"",""RemoveTags"",""UpdateAvailabilityOptions"",""UpdateDomainEndpointOptions"",""UpdateScalingParameters"",""UpdateServiceAccessPolicies"",""document"",""search"",""suggest""]","arn:aws:cloudsearch:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:cloudsearch:.+:.+:.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudsearch.html"
"cloudwatch","Amazon CloudWatch","[""BatchGetServiceLevelIndicatorReport"",""BatchGetServiceLevelObjectiveBudgetReport"",""CreateServiceLevelObjective"",""DeleteAlarms"",""DeleteAnomalyDetector"",""DeleteDashboards"",""DeleteInsightRules"",""DeleteMetricStream"",""DeleteServiceLevelObjective"",""DescribeAlarmHistory"",""DescribeAlarms"",""DescribeAlarmsForMetric"",""DescribeAnomalyDetectors"",""DescribeInsightRules"",""DisableAlarmActions"",""DisableInsightRules"",""EnableAlarmActions"",""EnableInsightRules"",""EnableTopologyDiscovery"",""GenerateQuery"",""GetDashboard"",""GetInsightRuleReport"",""GetMetricData"",""GetMetricStatistics"",""GetMetricStream"",""GetMetricWidgetImage"",""GetService"",""GetServiceData"",""GetServiceLevelObjective"",""GetTopologyDiscoveryStatus"",""GetTopologyMap"",""Link"",""ListDashboards"",""ListManagedInsightRules"",""ListMetricStreams"",""ListMetrics"",""ListServiceLevelObjectives"",""ListServices"",""ListTagsForResource"",""PutAnomalyDetector"",""PutCompositeAlarm"",""PutDashboard"",""PutInsightRule"",""PutManagedInsightRules"",""PutMetricAlarm"",""PutMetricData"",""PutMetricStream"",""SetAlarmState"",""StartMetricStreams"",""StopMetricStreams"",""TagResource"",""UntagResource"",""UpdateServiceLevelObjective""]","arn:aws:cloudwatch:${Region}:${Account}:${ResourceType}/${ResourcePath}","^arn:aws:cloudwatch:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""cloudwatch:AlarmActions"",""cloudwatch:namespace"",""cloudwatch:requestInsightRuleLogGroups"",""cloudwatch:requestManagedResourceARNs""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatch.html"
"applicationinsights","Amazon CloudWatch Application Insights","[""AddWorkload"",""CreateApplication"",""CreateComponent"",""CreateLogPattern"",""DeleteApplication"",""DeleteComponent"",""DeleteLogPattern"",""DescribeApplication"",""DescribeComponent"",""DescribeComponentConfiguration"",""DescribeComponentConfigurationRecommendation"",""DescribeLogPattern"",""DescribeObservation"",""DescribeProblem"",""DescribeProblemObservations"",""DescribeWorkload"",""Link"",""ListApplications"",""ListComponents"",""ListConfigurationHistory"",""ListLogPatternSets"",""ListLogPatterns"",""ListProblems"",""ListTagsForResource"",""ListWorkloads"",""RemoveWorkload"",""TagResource"",""UntagResource"",""UpdateApplication"",""UpdateComponent"",""UpdateComponentConfiguration"",""UpdateLogPattern"",""UpdateProblem"",""UpdateWorkload""]","","","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchapplicationinsights.html"
"application-signals","Amazon CloudWatch Application Signals","[""BatchGetServiceLevelObjectiveBudgetReport"",""CreateServiceLevelObjective"",""DeleteServiceLevelObjective"",""GetService"",""GetServiceLevelObjective"",""ListServiceDependencies"",""ListServiceDependents"",""ListServiceLevelObjectives"",""ListServiceOperations"",""ListServices"",""ListTagsForResource"",""StartDiscovery"",""TagResource"",""UntagResource"",""UpdateServiceLevelObjective""]","arn:aws:application-signals:${Region}:${Account}:slo/{ServiceLevelObjectivesName}","^arn:aws:application-signals:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchapplicationsignals.html"
"evidently","Amazon CloudWatch Evidently","[""BatchEvaluateFeature"",""CreateExperiment"",""CreateFeature"",""CreateLaunch"",""CreateProject"",""CreateSegment"",""DeleteExperiment"",""DeleteFeature"",""DeleteLaunch"",""DeleteProject"",""DeleteSegment"",""EvaluateFeature"",""GetExperiment"",""GetExperimentResults"",""GetFeature"",""GetLaunch"",""GetProject"",""GetSegment"",""ListExperiments"",""ListFeatures"",""ListLaunches"",""ListProjects"",""ListSegmentReferences"",""ListSegments"",""ListTagsForResource"",""PutProjectEvents"",""StartExperiment"",""StartLaunch"",""StopExperiment"",""StopLaunch"",""TagResource"",""TestSegmentPattern"",""UntagResource"",""UpdateExperiment"",""UpdateFeature"",""UpdateLaunch"",""UpdateProject"",""UpdateProjectDataDelivery""]","arn:aws:evidently:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:evidently:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchevidently.html"
"internetmonitor","Amazon CloudWatch Internet Monitor","[""CreateMonitor"",""DeleteMonitor"",""GetHealthEvent"",""GetInternetEvent"",""GetMonitor"",""GetQueryResults"",""GetQueryStatus"",""Link"",""ListHealthEvents"",""ListInternetEvents"",""ListMonitors"",""ListTagsForResource"",""StartQuery"",""StopQuery"",""TagResource"",""UntagResource"",""UpdateMonitor""]","arn:aws:internetmonitor:${Region}:${Account}:${ResourceType}/${ResourcePath}","^arn:aws:internetmonitor:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchinternetmonitor.html"
"logs","Amazon CloudWatch Logs","[""AssociateKmsKey"",""CancelExportTask"",""CreateDelivery"",""CreateExportTask"",""CreateLogAnomalyDetector"",""CreateLogDelivery"",""CreateLogGroup"",""CreateLogStream"",""DeleteAccountPolicy"",""DeleteDataProtectionPolicy"",""DeleteDelivery"",""DeleteDeliveryDestination"",""DeleteDeliveryDestinationPolicy"",""DeleteDeliverySource"",""DeleteDestination"",""DeleteLogAnomalyDetector"",""DeleteLogDelivery"",""DeleteLogGroup"",""DeleteLogStream"",""DeleteMetricFilter"",""DeleteQueryDefinition"",""DeleteResourcePolicy"",""DeleteRetentionPolicy"",""DeleteSubscriptionFilter"",""DescribeAccountPolicies"",""DescribeDeliveries"",""DescribeDeliveryDestinations"",""DescribeDeliverySources"",""DescribeDestinations"",""DescribeExportTasks"",""DescribeLogGroups"",""DescribeLogStreams"",""DescribeMetricFilters"",""DescribeQueries"",""DescribeQueryDefinitions"",""DescribeResourcePolicies"",""DescribeSubscriptionFilters"",""DisassociateKmsKey"",""FilterLogEvents"",""GetDataProtectionPolicy"",""GetDelivery"",""GetDeliveryDestination"",""GetDeliveryDestinationPolicy"",""GetDeliverySource"",""GetLogAnomalyDetector"",""GetLogDelivery"",""GetLogEvents"",""GetLogGroupFields"",""GetLogRecord"",""GetQueryResults"",""Link"",""ListAnomalies"",""ListLogAnomalyDetectors"",""ListLogDeliveries"",""ListTagsForResource"",""ListTagsLogGroup"",""PutAccountPolicy"",""PutDataProtectionPolicy"",""PutDeliveryDestination"",""PutDeliveryDestinationPolicy"",""PutDeliverySource"",""PutDestination"",""PutDestinationPolicy"",""PutLogEvents"",""PutMetricFilter"",""PutQueryDefinition"",""PutResourcePolicy"",""PutRetentionPolicy"",""PutSubscriptionFilter"",""StartLiveTail"",""StartQuery"",""StopLiveTail"",""StopQuery"",""TagLogGroup"",""TagResource"",""TestMetricFilter"",""Unmask"",""UntagLogGroup"",""UntagResource"",""UpdateAnomaly"",""UpdateLogAnomalyDetector"",""UpdateLogDelivery""]","arn:aws:logs:${Region}:${Account}:.+","^arn:aws:logs:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""logs:DeliveryDestinationResourceArn"",""logs:LogGeneratingResourceArns""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchlogs.html"
"networkmonitor","Amazon CloudWatch Network Monitor","[""CreateMonitor"",""CreateProbe"",""DeleteMonitor"",""DeleteProbe"",""GetMonitor"",""GetProbe"",""ListMonitors"",""ListTagsForResource"",""TagResource"",""UntagResource"",""UpdateMonitor"",""UpdateProbe""]","arn:aws:networkmonitor:${Region}:${Account}:${ResourceType}/${ResourcePath}","^arn:aws:networkmonitor:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchnetworkmonitor.html"
"oam","Amazon CloudWatch Observability Access Manager","[""CreateLink"",""CreateSink"",""DeleteLink"",""DeleteSink"",""GetLink"",""GetSink"",""GetSinkPolicy"",""ListAttachedLinks"",""ListLinks"",""ListSinks"",""ListTagsForResource"",""PutSinkPolicy"",""TagResource"",""UntagResource"",""UpdateLink""]","arn:aws:oam:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:oam:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""oam:ResourceTypes""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchobservabilityaccessmanager.html"
"synthetics","Amazon CloudWatch Synthetics","[""AssociateResource"",""CreateCanary"",""CreateGroup"",""DeleteCanary"",""DeleteGroup"",""DescribeCanaries"",""DescribeCanariesLastRun"",""DescribeRuntimeVersions"",""DisassociateResource"",""GetCanary"",""GetCanaryRuns"",""GetGroup"",""ListAssociatedGroups"",""ListGroupResources"",""ListGroups"",""ListTagsForResource"",""StartCanary"",""StopCanary"",""TagResource"",""UntagResource"",""UpdateCanary""]","arn:aws:synthetics:${Region}:${Account}:${ResourceType}:${ResourceName}","^arn:aws:synthetics:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""synthetics:Names""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchsynthetics.html"
"codecatalyst","Amazon CodeCatalyst","[""AcceptConnection"",""AssociateIamRoleToConnection"",""AssociateIdentityCenterApplicationToSpace"",""AssociateIdentityToIdentityCenterApplication"",""BatchAssociateIdentitiesToIdentityCenterApplication"",""BatchDisassociateIdentitiesFromIdentityCenterApplication"",""CreateIdentityCenterApplication"",""CreateSpace"",""CreateSpaceAdminRoleAssignment"",""DeleteConnection"",""DeleteIdentityCenterApplication"",""DisassociateIamRoleFromConnection"",""DisassociateIdentityCenterApplicationFromSpace"",""DisassociateIdentityFromIdentityCenterApplication"",""GetBillingAuthorization"",""GetConnection"",""GetIdentityCenterApplication"",""GetPendingConnection"",""ListConnections"",""ListIamRolesForConnection"",""ListIdentityCenterApplications"",""ListIdentityCenterApplicationsForSpace"",""ListSpacesForIdentityCenterApplication"",""ListTagsForResource"",""PutBillingAuthorization"",""RejectConnection"",""SynchronizeIdentityCenterApplication"",""TagResource"",""UntagResource"",""UpdateIdentityCenterApplication""]","arn:aws:codecatalyst:${Region}:${Account}:${RelativeId}","^arn:aws:codecatalyst:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncodecatalyst.html"
"codeguru","Amazon CodeGuru","""GetCodeGuruFreeTrialSummary""","arn:${Partition}:codeguru:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:${Partition}:codeguru:.+:.+:.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncodeguru.html"
